filename,basename,toolid,findings,true_reentrancy,predicted_reentrancy
09_ERC20_safe3.sol,09_ERC20_safe3.sol,slither-0.11.3,"{arbitrary_send_erc20,calls_loop,constable_states,immutable_states,solc_version,unchecked_transfer}",False,False
10_OnlyOnce_safe1.sol,10_OnlyOnce_safe1.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",False,True
10_OnlyOnce_safe2.sol,10_OnlyOnce_safe2.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",False,True
11_ERC20StakingPullMod_ree1.sol,11_ERC20StakingPullMod_ree1.sol,slither-0.11.3,"{constable_states,immutable_states,reentrancy_no_eth,solc_version,unused_state}",True,True
11_ERC20StakingPullMod_ree2.sol,11_ERC20StakingPullMod_ree2.sol,slither-0.11.3,"{constable_states,immutable_states,reentrancy_no_eth,solc_version,unused_state}",True,True
11_ERC20StakingPullMod_safe1.sol,11_ERC20StakingPullMod_safe1.sol,slither-0.11.3,"{constable_states,immutable_states,reentrancy_no_eth,solc_version,unused_state}",False,True
11_ERC20StakingPull_ree1.sol,11_ERC20StakingPull_ree1.sol,slither-0.11.3,"{constable_states,immutable_states,reentrancy_events,reentrancy_no_eth,solc_version,unused_state}",True,True
11_ERC20StakingPull_safe1.sol,11_ERC20StakingPull_safe1.sol,slither-0.11.3,"{constable_states,immutable_states,reentrancy_events,solc_version,unused_state}",False,False
11_ERC20StakingPull_safe2.sol,11_ERC20StakingPull_safe2.sol,slither-0.11.3,"{constable_states,immutable_states,solc_version,unused_state}",False,False
11_ERC20Staking_ree1.sol,11_ERC20Staking_ree1.sol,slither-0.11.3,"{constable_states,reentrancy_benign,reentrancy_events,reentrancy_no_eth,solc_version,unused_state}",True,True
11_ERC20Staking_ree2.sol,11_ERC20Staking_ree2.sol,slither-0.11.3,"{constable_states,reentrancy_benign,reentrancy_no_eth,solc_version,unused_state}",True,True
11_ERC20Staking_ree3.sol,11_ERC20Staking_ree3.sol,slither-0.11.3,"{constable_states,reentrancy_benign,solc_version,unused_state}",True,False
11_ERC20Staking_safe1.sol,11_ERC20Staking_safe1.sol,slither-0.11.3,"{constable_states,solc_version}",False,False
11_ERC20Staking_safe2.sol,11_ERC20Staking_safe2.sol,slither-0.11.3,"{constable_states,solc_version}",False,False
11_ERC20Staking_safe3.sol,11_ERC20Staking_safe3.sol,slither-0.11.3,"{constable_states,immutable_states,solc_version,unused_state}",False,False
12_ProxyStaticcall_safe1.sol,12_ProxyStaticcall_safe1.sol,slither-0.11.3,"{assembly,low_level_calls,missing_zero_check,solc_version}",False,False
12_Proxy_safe1.sol,12_Proxy_safe1.sol,slither-0.11.3,"{arbitrary_send_eth,assembly,low_level_calls,missing_zero_check,solc_version}",False,False
12_Proxy_safe2.sol,12_Proxy_safe2.sol,slither-0.11.3,"{arbitrary_send_eth,low_level_calls,missing_zero_check,solc_version}",False,False
13_OnlyOwner_ree1.sol,13_OnlyOwner_ree1.sol,slither-0.11.3,"{cache_array_length,calls_loop,immutable_states,low_level_calls,missing_zero_check,reentrancy_eth,solc_version}",True,True
13_OnlyOwner_safe1.sol,13_OnlyOwner_safe1.sol,slither-0.11.3,"{cache_array_length,calls_loop,immutable_states,low_level_calls,missing_zero_check,solc_version}",False,False
14_SidefxInline_ree1.sol,14_SidefxInline_ree1.sol,slither-0.11.3,{solc_version},True,False
14_SidefxInline_safe1.sol,14_SidefxInline_safe1.sol,slither-0.11.3,{solc_version},False,False
15_LoopCrossMod_ree1.sol,15_LoopCrossMod_ree1.sol,slither-0.11.3,"{arbitrary_send_eth,calls_loop,erc20_interface,low_level_calls,reentrancy_eth,solc_version}",True,True
15_LoopCrossMod_ree2.sol,15_LoopCrossMod_ree2.sol,slither-0.11.3,"{arbitrary_send_eth,calls_loop,erc20_interface,low_level_calls,reentrancy_eth,solc_version}",True,True
15_LoopCrossMod_ree3.sol,15_LoopCrossMod_ree3.sol,slither-0.11.3,"{arbitrary_send_eth,calls_loop,erc20_interface,low_level_calls,reentrancy_eth,solc_version}",True,True
15_LoopCrossMod_safe1.sol,15_LoopCrossMod_safe1.sol,slither-0.11.3,"{arbitrary_send_eth,calls_loop,erc20_interface,low_level_calls,reentrancy_eth,solc_version}",False,True
15_LoopCrossMutex_ree1.sol,15_LoopCrossMutex_ree1.sol,slither-0.11.3,"{arbitrary_send_eth,calls_loop,erc20_interface,low_level_calls,reentrancy_eth,solc_version}",True,True
15_LoopCrossMutex_safe1.sol,15_LoopCrossMutex_safe1.sol,slither-0.11.3,"{arbitrary_send_eth,calls_loop,erc20_interface,low_level_calls,reentrancy_eth,solc_version}",False,True
15_LoopCrossMutex_safe2.sol,15_LoopCrossMutex_safe2.sol,slither-0.11.3,"{arbitrary_send_eth,calls_loop,erc20_interface,low_level_calls,reentrancy_eth,solc_version}",False,True
15_Loop_ree1.sol,15_Loop_ree1.sol,slither-0.11.3,"{arbitrary_send_eth,calls_loop,low_level_calls,reentrancy_eth,solc_version}",True,True
15_Loop_safe1.sol,15_Loop_safe1.sol,slither-0.11.3,"{arbitrary_send_eth,calls_loop,low_level_calls,reentrancy_eth,solc_version}",False,True
16_DelegateCall_ree1.sol,16_DelegateCall_ree1.sol,slither-0.11.3,"{controlled_delegatecall,immutable_states,low_level_calls,missing_zero_check,solc_version}",True,False
16_DelegateCall_ree2.sol,16_DelegateCall_ree2.sol,slither-0.11.3,"{controlled_delegatecall,immutable_states,low_level_calls,missing_zero_check,solc_version}",True,False
16_DelegateCall_ree3.sol,16_DelegateCall_ree3.sol,slither-0.11.3,"{controlled_delegatecall,immutable_states,low_level_calls,missing_zero_check,solc_version}",True,False
16_DelegateCall_safe1.sol,16_DelegateCall_safe1.sol,slither-0.11.3,"{controlled_delegatecall,immutable_states,low_level_calls,missing_zero_check,solc_version}",False,False
17_Rari_ree1.sol,17_Rari_ree1.sol,slither-0.11.3,"{arbitrary_send_eth,divide_before_multiply,immutable_states,locked_ether,low_level_calls,reentrancy_benign,solc_version}",True,False
17_Rari_ree2.sol,17_Rari_ree2.sol,slither-0.11.3,"{arbitrary_send_eth,divide_before_multiply,immutable_states,locked_ether,low_level_calls,reentrancy_benign,solc_version}",True,False
17_Rari_safe1.sol,17_Rari_safe1.sol,slither-0.11.3,"{arbitrary_send_eth,divide_before_multiply,immutable_states,locked_ether,low_level_calls,solc_version}",False,False
17_Rari_safe2.sol,17_Rari_safe2.sol,slither-0.11.3,"{arbitrary_send_eth,divide_before_multiply,immutable_states,locked_ether,low_level_calls,reentrancy_benign,solc_version}",False,False
18_RariStaticcall_ree1.sol,18_RariStaticcall_ree1.sol,slither-0.11.3,"{arbitrary_send_eth,divide_before_multiply,immutable_states,locked_ether,low_level_calls,reentrancy_benign,solc_version,write_after_write}",True,False
18_RariStaticcall_safe1.sol,18_RariStaticcall_safe1.sol,slither-0.11.3,"{arbitrary_send_eth,divide_before_multiply,immutable_states,locked_ether,low_level_calls,solc_version,write_after_write}",False,False
19_HumanFold_ree1.sol,19_HumanFold_ree1.sol,slither-0.11.3,"{arbitrary_send_eth,erc20_interface,low_level_calls,reentrancy_eth,solc_version}",True,True
19_HumanFold_ree2.sol,19_HumanFold_ree2.sol,slither-0.11.3,"{arbitrary_send_eth,erc20_interface,low_level_calls,reentrancy_eth,solc_version}",True,True
19_HumanFold_ree3.sol,19_HumanFold_ree3.sol,slither-0.11.3,"{arbitrary_send_eth,erc20_interface,low_level_calls,reentrancy_eth,solc_version}",True,True
19_HumanFold_safe1.sol,19_HumanFold_safe1.sol,slither-0.11.3,"{arbitrary_send_eth,erc20_interface,low_level_calls,reentrancy_eth,solc_version}",False,True
19_Human_ree1.sol,19_Human_ree1.sol,slither-0.11.3,"{low_level_calls,missing_zero_check,reentrancy_eth,solc_version}",True,True
19_Human_ree2.sol,19_Human_ree2.sol,slither-0.11.3,"{erc20_interface,low_level_calls,missing_zero_check,reentrancy_eth,solc_version}",True,True
19_Human_ree3.sol,19_Human_ree3.sol,slither-0.11.3,"{erc20_interface,low_level_calls,missing_zero_check,reentrancy_eth,solc_version}",True,True
19_Human_ree4.sol,19_Human_ree4.sol,slither-0.11.3,"{low_level_calls,missing_zero_check,reentrancy_eth,solc_version}",True,True
19_Human_safe1.sol,19_Human_safe1.sol,slither-0.11.3,"{erc20_interface,low_level_calls,missing_zero_check,reentrancy_eth,solc_version}",False,True
19_Human_safe2.sol,19_Human_safe2.sol,slither-0.11.3,"{erc20_interface,low_level_calls,missing_zero_check,solc_version}",False,False
19_Human_safe3.sol,19_Human_safe3.sol,slither-0.11.3,"{low_level_calls,reentrancy_eth,solc_version}",False,True
00_BasicCall_ree1.sol,00_BasicCall_ree1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",True,False
00_BasicCall_safe1.sol,00_BasicCall_safe1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",False,False
00_BasicConst_ree1.sol,00_BasicConst_ree1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",True,False
00_BasicConst_safe1.sol,00_BasicConst_safe1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",False,False
00_BasicCross_ree1.sol,00_BasicCross_ree1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",True,False
00_BasicEmit_ree1.sol,00_BasicEmit_ree1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",True,False
00_BasicEmit_safe1.sol,00_BasicEmit_safe1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",False,False
00_BasicError_ree1.sol,00_BasicError_ree1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",True,False
00_BasicError_safe1.sol,00_BasicError_safe1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",False,False
00_BasicFold_ree1.sol,00_BasicFold_ree1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",True,False
00_BasicFold_ree2.sol,00_BasicFold_ree2.sol,solhint-6.0.0,"{compiler_version,use_natspec}",True,False
00_BasicFold_safe1.sol,00_BasicFold_safe1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",False,False
00_BasicFold_safe2.sol,00_BasicFold_safe2.sol,solhint-6.0.0,"{compiler_version,use_natspec}",False,False
00_BasicNoCall_safe1.sol,00_BasicNoCall_safe1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",False,False
00_BasicNoChecks_ree1.sol,00_BasicNoChecks_ree1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",True,False
00_BasicNoChecks_safe1.sol,00_BasicNoChecks_safe1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",False,False
00_BasicStaticcall_safe1.sol,00_BasicStaticcall_safe1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",False,False
00_BasicUnchecked_ree1.sol,00_BasicUnchecked_ree1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",True,False
00_BasicUnchecked_safe1.sol,00_BasicUnchecked_safe1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",False,False
01_SingleMutexFoldSem_ree1.sol,01_SingleMutexFoldSem_ree1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec}",True,False
01_SingleMutexFoldSem_safe1.sol,01_SingleMutexFoldSem_safe1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec}",False,False
01_SingleMutexFold_ree1.sol,01_SingleMutexFold_ree1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec}",True,False
01_SingleMutexFold_ree2.sol,01_SingleMutexFold_ree2.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec}",True,False
01_SingleMutexFold_ree3.sol,01_SingleMutexFold_ree3.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec}",True,False
01_SingleMutexFold_safe1.sol,01_SingleMutexFold_safe1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec}",False,False
01_SingleMutex_ree1.sol,01_SingleMutex_ree1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec}",True,False
01_SingleMutex_ree2.sol,01_SingleMutex_ree2.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec}",True,False
01_SingleMutex_safe1.sol,01_SingleMutex_safe1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec}",False,False
01_SingleMutex_safe2.sol,01_SingleMutex_safe2.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec}",False,False
02_CrossMutexSem_ree1.sol,02_CrossMutexSem_ree1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec}",True,False
02_CrossMutexSem_safe1.sol,02_CrossMutexSem_safe1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec}",False,False
02_CrossMutexUnchecked_ree1.sol,02_CrossMutexUnchecked_ree1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec}",True,False
02_CrossMutexUnchecked_safe1.sol,02_CrossMutexUnchecked_safe1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec}",False,False
02_CrossMutex_ree1.sol,02_CrossMutex_ree1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec}",True,False
02_CrossMutex_ree2.sol,02_CrossMutex_ree2.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec}",True,False
02_CrossMutex_safe1.sol,02_CrossMutex_safe1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec}",False,False
02_CrossMutex_safe2.sol,02_CrossMutex_safe2.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec}",False,False
03_SingleModFoldSem_ree1.sol,03_SingleModFoldSem_ree1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec,visibility_modifier_order}",True,False
03_SingleModFoldSem_safe1.sol,03_SingleModFoldSem_safe1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec,visibility_modifier_order}",False,False
03_SingleModFold_ree1.sol,03_SingleModFold_ree1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec,visibility_modifier_order}",True,False
03_SingleModFold_ree2.sol,03_SingleModFold_ree2.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec}",True,False
03_SingleModFold_ree3.sol,03_SingleModFold_ree3.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec}",True,False
03_SingleModFold_safe1.sol,03_SingleModFold_safe1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec,visibility_modifier_order}",False,False
03_SingleModSem_ree1.sol,03_SingleModSem_ree1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec,visibility_modifier_order}",True,False
03_SingleModSem_safe1.sol,03_SingleModSem_safe1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec,visibility_modifier_order}",False,False
03_SingleMod_ree1.sol,03_SingleMod_ree1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec,visibility_modifier_order}",True,False
03_SingleMod_ree2.sol,03_SingleMod_ree2.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec}",True,False
03_SingleMod_ree3.sol,03_SingleMod_ree3.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec,visibility_modifier_order}",True,False
03_SingleMod_safe1.sol,03_SingleMod_safe1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec,visibility_modifier_order}",False,False
03_SingleMod_safe2.sol,03_SingleMod_safe2.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec,visibility_modifier_order}",False,False
04_CrossModFoldSem_safe1.sol,04_CrossModFoldSem_safe1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec,visibility_modifier_order}",False,False
04_CrossModFold_ree1.sol,04_CrossModFold_ree1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec,visibility_modifier_order}",True,False
04_CrossModFold_ree2.sol,04_CrossModFold_ree2.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec,visibility_modifier_order}",True,False
04_CrossModFold_ree3.sol,04_CrossModFold_ree3.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec,visibility_modifier_order}",True,False
04_CrossModFold_safe1.sol,04_CrossModFold_safe1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec,visibility_modifier_order}",False,False
04_CrossMod_ree1.sol,04_CrossMod_ree1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec,visibility_modifier_order}",True,False
04_CrossMod_ree2.sol,04_CrossMod_ree2.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec}",True,False
04_CrossMod_ree3.sol,04_CrossMod_ree3.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec,visibility_modifier_order}",True,False
04_CrossMod_ree4.sol,04_CrossMod_ree4.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec,visibility_modifier_order}",True,False
04_CrossMod_ree5.sol,04_CrossMod_ree5.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec,visibility_modifier_order}",True,False
04_CrossMod_safe1.sol,04_CrossMod_safe1.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec,visibility_modifier_order}",False,False
04_CrossMod_safe2.sol,04_CrossMod_safe2.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec,visibility_modifier_order}",False,False
04_CrossMod_safe3.sol,04_CrossMod_safe3.sol,solhint-6.0.0,"{compiler_version,state_visibility,use_natspec,visibility_modifier_order}",False,False
05_SingleSendEmitUnchecked_safe1.sol,05_SingleSendEmitUnchecked_safe1.sol,solhint-6.0.0,"{check_send_result,compiler_version,reentrancy,use_natspec}",False,True
05_SingleSendEmit_safe1.sol,05_SingleSendEmit_safe1.sol,solhint-6.0.0,"{check_send_result,compiler_version,reentrancy,use_natspec}",False,True
05_SingleSendUnchecked_safe1.sol,05_SingleSendUnchecked_safe1.sol,solhint-6.0.0,"{check_send_result,compiler_version,use_natspec}",False,False
05_SingleSend_safe1.sol,05_SingleSend_safe1.sol,solhint-6.0.0,"{check_send_result,compiler_version,reentrancy,use_natspec}",False,True
05_SingleSend_safe2.sol,05_SingleSend_safe2.sol,solhint-6.0.0,"{check_send_result,compiler_version,reason_string,reentrancy,use_natspec}",False,True
05_SingleSend_safe3.sol,05_SingleSend_safe3.sol,solhint-6.0.0,"{check_send_result,compiler_version,use_natspec}",False,False
06_SingleTransferUnchecked_safe1.sol,06_SingleTransferUnchecked_safe1.sol,solhint-6.0.0,"{compiler_version,reentrancy,use_natspec}",False,True
06_SingleTransferUnchecked_safe2.sol,06_SingleTransferUnchecked_safe2.sol,solhint-6.0.0,"{compiler_version,use_natspec}",False,False
06_SingleTransfer_safe1.sol,06_SingleTransfer_safe1.sol,solhint-6.0.0,"{compiler_version,reentrancy,use_natspec}",False,True
06_SingleTransfer_safe2.sol,06_SingleTransfer_safe2.sol,solhint-6.0.0,"{compiler_version,use_natspec}",False,False
07_MixedTransferEmit_ree1.sol,07_MixedTransferEmit_ree1.sol,solhint-6.0.0,"{compiler_version,reentrancy,use_natspec}",True,True
07_MixedTransferEmit_safe1.sol,07_MixedTransferEmit_safe1.sol,solhint-6.0.0,"{compiler_version,reentrancy,use_natspec}",False,True
07_MixedTransfer_ree1.sol,07_MixedTransfer_ree1.sol,solhint-6.0.0,"{compiler_version,reentrancy,use_natspec}",True,True
07_MixedTransfer_safe1.sol,07_MixedTransfer_safe1.sol,solhint-6.0.0,"{compiler_version,reentrancy,use_natspec}",False,True
08_MixedSendFoldEmit_ree1.sol,08_MixedSendFoldEmit_ree1.sol,solhint-6.0.0,"{check_send_result,compiler_version,reentrancy,use_natspec}",True,True
08_MixedSendFoldEmit_safe1.sol,08_MixedSendFoldEmit_safe1.sol,solhint-6.0.0,"{check_send_result,compiler_version,reentrancy,use_natspec}",False,True
08_MixedSendFold_ree1.sol,08_MixedSendFold_ree1.sol,solhint-6.0.0,"{check_send_result,compiler_version,reentrancy,use_natspec}",True,True
08_MixedSendFold_safe1.sol,08_MixedSendFold_safe1.sol,solhint-6.0.0,"{check_send_result,compiler_version,reentrancy,use_natspec}",False,True
08_MixedSend_ree1.sol,08_MixedSend_ree1.sol,solhint-6.0.0,"{check_send_result,compiler_version,reentrancy,use_natspec}",True,True
08_MixedSend_safe1.sol,08_MixedSend_safe1.sol,solhint-6.0.0,"{check_send_result,compiler_version,reentrancy,use_natspec}",False,True
09_ERC20DDMod_ree1.sol,09_ERC20DDMod_ree1.sol,solhint-6.0.0,"{compiler_version,reentrancy,use_natspec}",True,True
09_ERC20DDMod_ree2.sol,09_ERC20DDMod_ree2.sol,solhint-6.0.0,"{compiler_version,reentrancy,use_natspec,visibility_modifier_order}",True,True
09_ERC20DDMod_ree3.sol,09_ERC20DDMod_ree3.sol,solhint-6.0.0,"{compiler_version,reentrancy,use_natspec,visibility_modifier_order}",True,True
09_ERC20DDMod_safe1.sol,09_ERC20DDMod_safe1.sol,solhint-6.0.0,"{compiler_version,reentrancy,use_natspec,visibility_modifier_order}",False,True
09_ERC20DDSubMod_ree1.sol,09_ERC20DDSubMod_ree1.sol,solhint-6.0.0,"{compiler_version,func_visibility,one_contract_per_file,reentrancy,use_natspec}",True,True
09_ERC20DDSubMod_ree2.sol,09_ERC20DDSubMod_ree2.sol,solhint-6.0.0,"{compiler_version,func_visibility,one_contract_per_file,reentrancy,use_natspec,visibility_modifier_order}",True,True
09_ERC20DDSubMod_ree3.sol,09_ERC20DDSubMod_ree3.sol,solhint-6.0.0,"{compiler_version,func_visibility,one_contract_per_file,reentrancy,use_natspec,visibility_modifier_order}",True,True
09_ERC20DDSubMod_safe1.sol,09_ERC20DDSubMod_safe1.sol,solhint-6.0.0,"{compiler_version,func_visibility,one_contract_per_file,reentrancy,use_natspec,visibility_modifier_order}",False,True
09_ERC20DDSub_ree1.sol,09_ERC20DDSub_ree1.sol,solhint-6.0.0,"{compiler_version,func_visibility,one_contract_per_file,reentrancy,use_natspec}",True,True
09_ERC20DDSub_safe1.sol,09_ERC20DDSub_safe1.sol,solhint-6.0.0,"{compiler_version,func_visibility,one_contract_per_file,use_natspec}",False,False
09_ERC20DD_ree1.sol,09_ERC20DD_ree1.sol,solhint-6.0.0,"{compiler_version,reentrancy,use_natspec}",True,True
09_ERC20DD_safe1.sol,09_ERC20DD_safe1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",False,False
09_ERC20OnlyOnce_ree1.sol,09_ERC20OnlyOnce_ree1.sol,solhint-6.0.0,"{compiler_version,reason_string,use_natspec}",True,False
09_ERC20OnlyOnce_safe1.sol,09_ERC20OnlyOnce_safe1.sol,solhint-6.0.0,"{compiler_version,reason_string,use_natspec}",False,False
09_ERC20OnlyOnce_safe2.sol,09_ERC20OnlyOnce_safe2.sol,solhint-6.0.0,"{compiler_version,reason_string,use_natspec}",False,False
09_ERC20Staticcall_ree1.sol,09_ERC20Staticcall_ree1.sol,solhint-6.0.0,"{compiler_version,reason_string,reentrancy,use_natspec}",True,True
09_ERC20_ree1.sol,09_ERC20_ree1.sol,solhint-6.0.0,"{compiler_version,reason_string,reentrancy,use_natspec}",True,True
09_ERC20_safe1.sol,09_ERC20_safe1.sol,solhint-6.0.0,"{compiler_version,func_visibility,use_natspec}",False,False
09_ERC20_safe2.sol,09_ERC20_safe2.sol,solhint-6.0.0,"{compiler_version,func_visibility,use_natspec}",False,False
09_ERC20_safe3.sol,09_ERC20_safe3.sol,solhint-6.0.0,"{compiler_version,func_visibility,use_natspec}",False,False
10_OnlyOnce_safe1.sol,10_OnlyOnce_safe1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",False,False
10_OnlyOnce_safe2.sol,10_OnlyOnce_safe2.sol,solhint-6.0.0,"{compiler_version,use_natspec}",False,False
11_ERC20StakingPullMod_ree1.sol,11_ERC20StakingPullMod_ree1.sol,solhint-6.0.0,"{compiler_version,func_visibility,reentrancy,use_natspec,visibility_modifier_order}",True,True
11_ERC20StakingPullMod_ree2.sol,11_ERC20StakingPullMod_ree2.sol,solhint-6.0.0,"{compiler_version,func_visibility,reentrancy,use_natspec,visibility_modifier_order}",True,True
11_ERC20StakingPullMod_safe1.sol,11_ERC20StakingPullMod_safe1.sol,solhint-6.0.0,"{compiler_version,func_visibility,reentrancy,use_natspec,visibility_modifier_order}",False,True
11_ERC20StakingPull_ree1.sol,11_ERC20StakingPull_ree1.sol,solhint-6.0.0,"{compiler_version,func_visibility,reentrancy,use_natspec}",True,True
11_ERC20StakingPull_safe1.sol,11_ERC20StakingPull_safe1.sol,solhint-6.0.0,"{compiler_version,func_visibility,use_natspec}",False,False
11_ERC20StakingPull_safe2.sol,11_ERC20StakingPull_safe2.sol,solhint-6.0.0,"{compiler_version,func_visibility,use_natspec}",False,False
11_ERC20Staking_ree1.sol,11_ERC20Staking_ree1.sol,solhint-6.0.0,"{compiler_version,reentrancy,use_natspec}",True,True
11_ERC20Staking_ree2.sol,11_ERC20Staking_ree2.sol,solhint-6.0.0,"{compiler_version,reentrancy,use_natspec}",True,True
11_ERC20Staking_ree3.sol,11_ERC20Staking_ree3.sol,solhint-6.0.0,"{compiler_version,func_visibility,immutable_vars_naming,use_natspec}",True,False
11_ERC20Staking_safe1.sol,11_ERC20Staking_safe1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",False,False
11_ERC20Staking_safe2.sol,11_ERC20Staking_safe2.sol,solhint-6.0.0,"{compiler_version,use_natspec}",False,False
11_ERC20Staking_safe3.sol,11_ERC20Staking_safe3.sol,solhint-6.0.0,"{compiler_version,func_visibility,use_natspec}",False,False
12_ProxyStaticcall_safe1.sol,12_ProxyStaticcall_safe1.sol,solhint-6.0.0,"{compiler_version,no_inline_assembly,use_natspec}",False,False
12_Proxy_safe1.sol,12_Proxy_safe1.sol,solhint-6.0.0,"{compiler_version,no_inline_assembly,use_natspec}",False,False
12_Proxy_safe2.sol,12_Proxy_safe2.sol,solhint-6.0.0,"{compiler_version,use_natspec}",False,False
13_OnlyOwner_ree1.sol,13_OnlyOwner_ree1.sol,solhint-6.0.0,"{compiler_version,func_visibility,use_natspec}",True,False
13_OnlyOwner_safe1.sol,13_OnlyOwner_safe1.sol,solhint-6.0.0,"{compiler_version,func_visibility,use_natspec,visibility_modifier_order}",False,False
14_SidefxInline_ree1.sol,14_SidefxInline_ree1.sol,solhint-6.0.0,"{compiler_version,interface_starts_with_i,use_natspec}",True,False
14_SidefxInline_safe1.sol,14_SidefxInline_safe1.sol,solhint-6.0.0,"{compiler_version,interface_starts_with_i,use_natspec,visibility_modifier_order}",False,False
15_LoopCrossMod_ree1.sol,15_LoopCrossMod_ree1.sol,solhint-6.0.0,"{compiler_version,use_natspec,visibility_modifier_order}",True,False
15_LoopCrossMod_ree2.sol,15_LoopCrossMod_ree2.sol,solhint-6.0.0,"{compiler_version,use_natspec,visibility_modifier_order}",True,False
15_LoopCrossMod_ree3.sol,15_LoopCrossMod_ree3.sol,solhint-6.0.0,"{compiler_version,use_natspec,visibility_modifier_order}",True,False
15_LoopCrossMod_safe1.sol,15_LoopCrossMod_safe1.sol,solhint-6.0.0,"{compiler_version,use_natspec,visibility_modifier_order}",False,False
15_LoopCrossMutex_ree1.sol,15_LoopCrossMutex_ree1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",True,False
15_LoopCrossMutex_safe1.sol,15_LoopCrossMutex_safe1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",False,False
15_LoopCrossMutex_safe2.sol,15_LoopCrossMutex_safe2.sol,solhint-6.0.0,"{compiler_version,use_natspec}",False,False
15_Loop_ree1.sol,15_Loop_ree1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",True,False
15_Loop_safe1.sol,15_Loop_safe1.sol,solhint-6.0.0,"{compiler_version,use_natspec}",False,False
16_DelegateCall_ree1.sol,16_DelegateCall_ree1.sol,solhint-6.0.0,"{avoid_low_level_calls,compiler_version,func_visibility,use_natspec}",True,False
